Survived,Pclass(1),Pclass(2),Pclass(3),Name('Mr'),Name('Mrs'),Name('Miss'),Name('Master'),Name('Other'),Sex,Age,Siblings/Spouses Aboard,Parents/Children Aboard,Fare
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.5792983645445637,0.0,0.0,0.04600427124062826
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.034751516946753186,0.3010299956639812,0.0,0.17162238659106926
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.24730724515528596,0.0,0.0,0.17162238659106926
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.034751516946753186,0.0,0.0,0.04935408764997335
1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.059717695590372495,0.0,0.0,0.051363977495580415
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.034751516946753186,0.0,0.0,0.1753071846413489
1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.08333499872465391,0.3010299956639812,0.0,0.10529602168603644
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.2958907269331867,0.3010299956639812,0.0,0.17162238659106926
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.2945418514238488,0.0,0.0,0.04516681713829199
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.48482915200743804,0.3010299956639812,0.0,0.3719414078699059
1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.36539376082669306,0.3010299956639812,0.47712125471966244,0.801387871547947
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.2000726388867231,0.47712125471966244,0.47712125471966244,0.2277318114475996
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.12922072948387886,0.47712125471966244,0.6020599913279624,0.12305004865556542
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.8154713958873779,0.3010299956639812,0.6989700043360189,1.7594353646206442
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.03610039245609108,0.0,0.0,0.06777807790137137
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.36674263633603094,0.3010299956639812,0.3010299956639812,0.17329729479574182
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.22368994202100453,0.0,0.0,0.06107844508268118
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.10560342634959743,0.3010299956639812,0.0,0.04952157847044061
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.034751516946753186,0.0,0.0,0.08452715994809684
1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.011134213812471764,0.0,0.0,0.05178270454674855
1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-0.6015667921695073,0.0,0.47712125471966244,0.5458524864673114
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.38901106396097446,0.0,0.3010299956639812,0.12807477326958305
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.10695230185893533,0.0,0.0,0.1753071846413489
1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.5779494890352258,0.47712125471966244,0.3010299956639812,0.12645547201730561
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.5320637582760008,0.0,0.0,0.2017707342751751
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.15418690812749816,0.3010299956639812,0.47712125471966244,0.1833467440237771
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.034751516946753186,0.3010299956639812,0.0,0.13120149190606575
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.012483089321809655,0.0,0.0,0.1833467440237771
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.46121184887315664,0.3010299956639812,0.0,0.5943973559082587
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.12922072948387886,0.0,0.0,0.051363977495580415
1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.011134213812471764,0.0,0.0,0.050330894114938386
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.8390886990216594,0.0,0.0,0.1753071846413489
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.2722734237989053,0.3010299956639812,0.0,0.34489164036444425
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.48482915200743804,0.0,0.0,0.06777807790137137
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.2945418514238488,0.0,0.0,0.04935408764997335
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.4375945457388752,0.0,0.0,0.1753071846413489
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.10695230185893533,0.0,0.0,0.051363977495580415
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.4139772426045938,0.0,0.0,0.2553677968246966
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.4375945457388752,0.0,0.0,0.08452715994809684
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.10695230185893533,0.0,0.0,0.051363977495580415
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.201421514396061,0.0,0.0,0.04466434467689022
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.2000726388867231,0.0,0.0,-0.002568066694875608
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.6265329708131265,0.0,0.0,0.1753071846413489
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.1764553357524417,0.0,0.0,0.049186596829506095
1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.6783230273559219,0.47712125471966244,0.3010299956639812,0.12645547201730561
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.22503881753034244,0.0,0.0,0.04600427124062826
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.201421514396061,0.0,0.0,0.055467502597028144
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.08333499872465391,0.3010299956639812,0.47712125471966244,0.1833467440237771
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.15283803261816029,0.0,0.0,0.08983125925065387
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.1764553357524417,0.0,0.0,0.06333957115898912
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.24865612066462384,0.0,0.0,0.34581283987701417
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.10695230185893533,0.3010299956639812,0.0,0.13812422249761833
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.011134213812471764,0.3010299956639812,0.0,0.04463620621905172
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.1764553357524417,0.0,0.0,0.04781853180792956
1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.64880139843807,0.0,0.3010299956639812,0.07975367156478008
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,-0.48348027649810016,0.7781512503836436,0.47712125471966244,0.3116447125016942
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.1778042112617796,0.0,0.0,-0.002568066694875608
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.48482915200743804,0.0,0.0,0.051363977495580415
1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.7918540927530966,0.0,0.0,0.06166466295431658
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.10560342634959743,0.3010299956639812,0.0,0.6076291307251718
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.5070975796323816,0.6020599913279624,0.3010299956639812,0.16804947240886178
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.13056960499321676,0.3010299956639812,0.0,0.6003988869872413
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.6737675770816894,0.0,0.0,0.19641102802022298
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.012483089321809655,0.0,0.0,0.051363977495580415
1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,-0.48348027649810016,0.3010299956639812,0.3010299956639812,0.10395609512229839
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.24730724515528596,0.3010299956639812,0.0,0.13120149190606575
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.2000726388867231,0.0,0.0,0.04600427124062826
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.6029156676788451,0.0,0.0,0.2017707342751751
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.9807925178273479,0.0,0.0,0.3290918962881272
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.2000726388867231,0.0,0.0,0.051363977495580415
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.08198612321531602,0.0,0.0,0.09429723448759274
1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.5792983645445637,0.3010299956639812,0.0,0.5217900852357037
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.6029156676788451,0.0,0.0,0.09859638886734623
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.10560342634959743,0.3010299956639812,0.47712125471966244,1.0127612869776226
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.12922072948387886,0.0,0.0,0.04966093083306936
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.2945418514238488,0.0,0.0,0.055467502597028144
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.2000726388867231,0.0,0.0,0.04935408764997335
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.2000726388867231,0.0,0.0,0.04854477200547558
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.1778042112617796,0.0,0.0,0.06166466295431658
1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.3181591545581302,0.0,0.0,0.5769501721218256
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.27092454828956736,0.3010299956639812,0.0,0.727021947260486
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.08333499872465391,0.0,0.47712125471966244,0.17162238659106926
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.1778042112617796,0.0,0.0,0.1753071846413489
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.034751516946753186,0.0,0.0,0.14834116254612087
1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.08198612321531602,0.0,0.0,0.3759330491032815
1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.011134213812471764,0.0,0.0,0.04935408764997335
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.8627060021559408,0.0,0.0,0.051363977495580415
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.15418690812749816,0.0,0.0,0.17354853102644272
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.5792983645445637,0.3010299956639812,0.0,0.39539012273532154
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.12922072948387886,0.0,0.0,0.047651040987462305
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.4139772426045938,0.0,0.0,0.22535880150321955
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.10695230185893533,0.0,0.0,0.06777807790137137
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.012483089321809655,0.0,0.0,0.1592280658764924
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.15418690812749816,0.3010299956639812,0.0,0.17162238659106926
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.059717695590372495,0.0,0.0,0.050330894114938386
1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.012483089321809655,0.0,0.0,0.623847601852657
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.1764553357524417,0.0,0.0,0.050330894114938386
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.13056960499321676,0.0,0.0,0.045836780420161004
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.34312533320174954,0.0,0.3010299956639812,0.3858712844265265
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.27092454828956736,0.0,0.0,0.0458649188779995
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.26046477223176456,0.0,0.0,0.04935408764997335
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.48482915200743804,0.0,0.0,0.06777807790137137
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.46121184887315664,0.0,0.0,1.4832711401279794
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.22503881753034244,0.0,0.0,0.050526523393244135
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.15283803261816029,0.47712125471966244,0.3010299956639812,0.07447771072006155
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.64880139843807,0.3010299956639812,0.3010299956639812,0.17162238659106926
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.2945418514238488,0.0,0.0,0.0458649188779995
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.2945418514238488,0.3010299956639812,0.3010299956639812,0.0458649188779995
1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,-0.12922072948387886,0.0,0.47712125471966244,0.1472243337552452
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.012483089321809655,0.0,0.0,0.055467502597028144
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.530714882766663,0.0,0.47712125471966244,0.17329729479574182
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.36674263633603094,0.0,0.0,0.1753071846413489
1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.012483089321809655,0.0,0.0,0.7104403560342276
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.9335579115587851,0.0,0.0,0.09457660917613213
1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.1764553357524417,0.0,0.47712125471966244,0.3290637578302887
1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.15418690812749816,0.0,0.47712125471966244,0.47310586343212774
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.48348027649810016,0.6989700043360189,0.47712125471966244,0.20696294970966
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.4362456702295373,0.6989700043360189,0.47712125471966244,0.20696294970966
1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.059717695590372495,0.3010299956639812,0.0,0.17162238659106926
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.48482915200743804,0.3010299956639812,0.0,0.7104403560342276
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.8154713958873779,0.0,0.0,0.17162238659106926
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.24730724515528596,0.3010299956639812,0.0,0.17162238659106926
1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.058368820081034604,0.0,0.0,0.09030559325421714
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.08333499872465391,0.3010299956639812,0.3010299956639812,0.13494189690874048
1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-0.5070975796323816,0.3010299956639812,0.3010299956639812,0.2436434393919888
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.2945418514238488,0.0,0.47712125471966244,0.7403093290297942
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.058368820081034604,0.0,0.0,0.17162238659106926
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.2000726388867231,0.0,0.0,0.04988469856921362
1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.1764553357524417,0.0,0.0,0.045836780420161004
1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.1764553357524417,0.0,0.0,0.04952157847044061
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.7682367896188151,0.0,0.0,0.1753071846413489
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.4375945457388752,0.3010299956639812,0.0,0.26273739292525583
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.36674263633603094,0.0,0.0,1.5217658903776095
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.22503881753034244,0.3010299956639812,0.3010299956639812,0.5310576873137979
1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.15418690812749816,0.3010299956639812,0.0,0.11400554435033365
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.012483089321809655,0.0,0.0,0.04935408764997335
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.24865612066462384,0.0,0.0,0.050330894114938386
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.034751516946753186,0.0,0.0,0.08787697635744193
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.24865612066462384,0.0,0.0,0.051363977495580415
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.7682367896188151,0.0,0.0,0.051363977495580415
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.12922072948387886,0.47712125471966244,0.0,0.1592280658764924
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.24730724515528596,0.0,0.0,0.050330894114938386
0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,-0.011134213812471764,0.0,0.6989700043360189,0.1386266949590201
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.034751516946753186,0.0,0.0,0.0458649188779995
1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.059717695590372495,0.0,0.0,0.05005218938968087
1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.7682367896188151,0.0,0.0,0.06777807790137137
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.5556810614102823,0.47712125471966244,0.0,0.3423236711050403
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.15418690812749816,0.0,0.0,0.1742184943083117
1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.1764553357524417,0.0,0.0,0.04935408764997335
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.3181591545581302,0.0,0.0,0.051363977495580415
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.24730724515528596,0.0,0.0,0.09457660917613213
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.10695230185893533,0.0,0.0,0.08452715994809684
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.22503881753034244,0.3010299956639812,0.0,0.3719414078699059
0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,-0.27092454828956736,0.3010299956639812,0.0,0.09429723448759274
1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.059717695590372495,0.0,0.0,0.050526523393244135
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.10560342634959743,0.3010299956639812,0.3010299956639812,0.19842091786583002
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.22503881753034244,0.3010299956639812,0.3010299956639812,0.7403093290297942
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.5792983645445637,0.0,0.0,0.17162238659106926
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.15418690812749816,0.0,0.0,0.2662547001550682
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.3181591545581302,0.0,0.0,0.05580248423796266
1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.27092454828956736,0.0,0.47712125471966244,0.5310576873137979
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.4139772426045938,0.0,0.0,0.09792642558547722
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.7210021833502522,0.3010299956639812,0.3010299956639812,0.5280428525453873
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.1764553357524417,0.0,0.0,0.051363977495580415
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.1764553357524417,0.0,0.0,0.051363977495580415
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.13056960499321676,0.0,0.0,0.04516681713829199
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.5320637582760008,0.3010299956639812,0.0,0.5217900852357037
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.4139772426045938,0.0,0.0,0.04600427124062826
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.24865612066462384,0.0,0.47712125471966244,0.04935408764997335
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.1778042112617796,0.3010299956639812,0.0,0.17162238659106926
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.15418690812749816,0.3010299956639812,0.3010299956639812,0.1592280658764924
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.03610039245609108,0.0,0.0,0.2185198163219006
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.46121184887315664,0.0,0.0,-0.002568066694875608
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.27092454828956736,0.0,0.0,0.045836780420161004
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.46121184887315664,0.3010299956639812,0.0,0.37883666996690185
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.12922072948387886,0.47712125471966244,0.3010299956639812,0.17832201940975947
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.2958907269331867,0.0,0.0,0.050330894114938386
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.1778042112617796,0.0,0.0,0.28149636481758833
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.34312533320174954,0.0,0.0,0.051363977495580415
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.13056960499321676,0.0,0.0,0.1753071846413489
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.15418690812749816,0.3010299956639812,0.0,0.10161122363575682
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.012483089321809655,0.0,0.0,0.050330894114938386
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.058368820081034604,0.0,0.0,0.2017707342751751
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.1764553357524417,0.3010299956639812,0.47712125471966244,0.27599730620000745
1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.24865612066462384,0.0,0.0,1.0255743347433675
0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.22503881753034244,0.3010299956639812,0.7781512503836436,0.20696294970966
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.2000726388867231,0.0,0.0,0.04466434467689022
1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.27092454828956736,0.3010299956639812,0.0,0.10127624199482231
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.1764553357524417,0.0,0.0,0.04935408764997335
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.13056960499321676,0.0,0.0,0.051363977495580415
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.12922072948387886,0.3010299956639812,0.47712125471966244,0.43290806651998665
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.10695230185893533,0.3010299956639812,0.3010299956639812,0.0939066458942631
0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,-0.08198612321531602,0.3010299956639812,0.0,0.10529602168603644
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.6015667921695073,0.47712125471966244,0.3010299956639812,0.25871761323404174
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.08198612321531602,0.0,0.0,0.06777807790137137
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.058368820081034604,0.3010299956639812,0.0,0.09426976599303612
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.2958907269331867,0.3010299956639812,0.0,0.34952577638513227
1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.22368994202100453,0.3010299956639812,0.3010299956639812,0.10289554324709974
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.2000726388867231,0.0,0.0,0.05005218938968087
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.2000726388867231,0.0,0.0,0.10529602168603644
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.7446194864845337,0.0,0.0,0.2139694257114462
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.650150273947408,0.0,0.0,0.08017239861594821
1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.2000726388867231,0.0,0.0,0.5197239184744197
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.08198612321531602,0.0,0.0,0.050330894114938386
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.27092454828956736,0.0,0.0,0.04924220378190122
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.1933482460358806,0.0,0.0,0.19842091786583002
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.5084464551417195,0.0,0.0,0.04469248313472872
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.059717695590372495,0.0,0.0,0.2017707342751751
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.012483089321809655,0.0,0.0,-0.002568066694875608
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.48348027649810016,0.6020599913279624,0.47712125471966244,0.18435168894658063
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.034751516946753186,0.0,0.0,0.08452715994809684
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.059717695590372495,0.0,0.0,0.050526523393244135
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.03610039245609108,0.3010299956639812,0.3010299956639812,0.17329729479574182
